3.523324240000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.523343160000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.523352920000000,SPI,MOSI: 0x04;  MISO: 0x00
3.523368160000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.523378160000000,SPI,MOSI: 0x34;  MISO: 0x00
3.523392680000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.523410840000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.523420600000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.523435600000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.523445600000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.523455600000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.523465600000000,SPI,MOSI: 0x90;  MISO: 0x00
3.523475600000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.523485600000000,SPI,MOSI: 0x75;  MISO: 0x00
3.525102160000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.525120280000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.525130040000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.525145040000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.525155040000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.525165040000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.525175040000000,SPI,MOSI: 0x90;  MISO: 0x00
3.525185040000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.525195040000000,SPI,MOSI: 0x75;  MISO: 0x00
3.541355560000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.541365320000000,SPI,MOSI: 0x00;  MISO: 0x00
3.541384200000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.541393960000000,SPI,MOSI: 0x01;  MISO: 0x00
3.541412840000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.541422560000000,SPI,MOSI: 0x02;  MISO: 0x00
3.541441440000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.541451200000000,SPI,MOSI: 0x00;  MISO: 0x00
3.541470080000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.541479840000000,SPI,MOSI: 0x24;  MISO: 0x00
3.541498720000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.541508480000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.541527360000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.541537120000000,SPI,MOSI: 0x04;  MISO: 0x00
3.541552360000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.541562360000000,SPI,MOSI: 0x25;  MISO: 0x00
3.541576840000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.541595000000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.541604720000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.541619720000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.541629720000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.541639720000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.541649720000000,SPI,MOSI: 0x90;  MISO: 0x00
3.541659720000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.541669720000000,SPI,MOSI: 0x75;  MISO: 0x00
3.543286400000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.543304520000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.543314280000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.543329320000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.543339320000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.543349320000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.543359320000000,SPI,MOSI: 0x90;  MISO: 0x00
3.543369360000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.543379360000000,SPI,MOSI: 0x75;  MISO: 0x00
3.559545320000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.559555080000000,SPI,MOSI: 0x00;  MISO: 0x00
3.559574000000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.559583760000000,SPI,MOSI: 0x01;  MISO: 0x00
3.559602640000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.559612400000000,SPI,MOSI: 0x02;  MISO: 0x00
3.559631320000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.559641080000000,SPI,MOSI: 0x00;  MISO: 0x00
3.559660000000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.559669760000000,SPI,MOSI: 0x24;  MISO: 0x00
3.559688640000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.559698440000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.559717320000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.559727120000000,SPI,MOSI: 0x04;  MISO: 0x00
3.559742360000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.559752360000000,SPI,MOSI: 0x0B;  MISO: 0x00
3.559766880000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.559785040000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.559794760000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.559809800000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.559819800000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.559829800000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.559839800000000,SPI,MOSI: 0x90;  MISO: 0x00
3.559849840000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.559859840000000,SPI,MOSI: 0x75;  MISO: 0x00
3.561477600000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.561495720000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.561505480000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.561520520000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.561530520000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.561540520000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.561550520000000,SPI,MOSI: 0x90;  MISO: 0x00
3.561560520000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.561570560000000,SPI,MOSI: 0x75;  MISO: 0x00
3.577729720000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.577739480000000,SPI,MOSI: 0x00;  MISO: 0x00
3.577758360000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.577768120000000,SPI,MOSI: 0x01;  MISO: 0x00
3.577787000000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.577796760000000,SPI,MOSI: 0x02;  MISO: 0x00
3.577815640000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.577825400000000,SPI,MOSI: 0x00;  MISO: 0x00
3.577844280000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.577854040000000,SPI,MOSI: 0x24;  MISO: 0x00
3.577872920000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.577882680000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.577901560000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.577911320000000,SPI,MOSI: 0x04;  MISO: 0x00
3.577926600000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.577936600000000,SPI,MOSI: 0x2C;  MISO: 0x00
3.577951120000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.577969240000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.577979000000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.577994000000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.578004000000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.578014040000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.578024040000000,SPI,MOSI: 0x90;  MISO: 0x00
3.578034040000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.578044040000000,SPI,MOSI: 0x75;  MISO: 0x00
3.579661000000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.579679120000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.579688880000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.579703880000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.579713920000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.579723920000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.579733920000000,SPI,MOSI: 0x90;  MISO: 0x00
3.579743920000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.579753960000000,SPI,MOSI: 0x75;  MISO: 0x00
3.595913280000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.595923040000000,SPI,MOSI: 0x00;  MISO: 0x00
3.595941920000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.595951640000000,SPI,MOSI: 0x01;  MISO: 0x00
3.595970520000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.595980280000000,SPI,MOSI: 0x02;  MISO: 0x00
3.595999160000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.596008920000000,SPI,MOSI: 0x00;  MISO: 0x00
3.596027800000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.596037560000000,SPI,MOSI: 0x24;  MISO: 0x00
3.596056440000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.596066200000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.596085080000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.596094840000000,SPI,MOSI: 0x04;  MISO: 0x00
3.596110080000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.596120080000000,SPI,MOSI: 0x2B;  MISO: 0x00
3.596134600000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.596152720000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.596162480000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.596177480000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.596187480000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.596197480000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.596207480000000,SPI,MOSI: 0x90;  MISO: 0x00
3.596217480000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.596227480000000,SPI,MOSI: 0x75;  MISO: 0x00
3.597843400000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.597861520000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.597871280000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.597886280000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.597896320000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.597906280000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.597916320000000,SPI,MOSI: 0x90;  MISO: 0x00
3.597926320000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.597936320000000,SPI,MOSI: 0x75;  MISO: 0x00
3.614092200000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.614101920000000,SPI,MOSI: 0x00;  MISO: 0x00
3.614120800000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.614130560000000,SPI,MOSI: 0x01;  MISO: 0x00
3.614149440000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.614159200000000,SPI,MOSI: 0x02;  MISO: 0x00
3.614178080000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.614187840000000,SPI,MOSI: 0x00;  MISO: 0x00
3.614206680000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.614216440000000,SPI,MOSI: 0x24;  MISO: 0x00
3.614235320000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.614245080000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.614263960000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.614273720000000,SPI,MOSI: 0x04;  MISO: 0x00
3.614288960000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.614298960000000,SPI,MOSI: 0x1D;  MISO: 0x00
3.614313480000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.614331600000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.614341360000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.614356360000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.614366360000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.614376360000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.614386320000000,SPI,MOSI: 0x90;  MISO: 0x00
3.614396320000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.614406320000000,SPI,MOSI: 0x75;  MISO: 0x00
3.616023040000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.616041200000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.616050920000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.616065920000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.616075920000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.616085920000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.616095960000000,SPI,MOSI: 0x90;  MISO: 0x00
3.616105960000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.616115960000000,SPI,MOSI: 0x75;  MISO: 0x00
3.632275920000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.632285680000000,SPI,MOSI: 0x00;  MISO: 0x00
3.632304560000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.632314280000000,SPI,MOSI: 0x01;  MISO: 0x00
3.632333160000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.632342920000000,SPI,MOSI: 0x02;  MISO: 0x00
3.632361800000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.632371560000000,SPI,MOSI: 0x00;  MISO: 0x00
3.632390440000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.632400200000000,SPI,MOSI: 0x24;  MISO: 0x00
3.632419080000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.632428800000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.632447680000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.632457440000000,SPI,MOSI: 0x04;  MISO: 0x00
3.632472720000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.632482720000000,SPI,MOSI: 0x19;  MISO: 0x00
3.632497240000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.632515360000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.632525120000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.632540120000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.632550120000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.632560120000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.632570120000000,SPI,MOSI: 0x90;  MISO: 0x00
3.632580120000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.632590120000000,SPI,MOSI: 0x75;  MISO: 0x00
3.634208000000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.634226160000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.634235920000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.634250920000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.634260960000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.634270960000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.634280960000000,SPI,MOSI: 0x90;  MISO: 0x00
3.634290960000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.634301000000000,SPI,MOSI: 0x75;  MISO: 0x00
3.650471720000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.650481480000000,SPI,MOSI: 0x00;  MISO: 0x00
3.650500400000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.650510160000000,SPI,MOSI: 0x01;  MISO: 0x00
3.650529040000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.650538840000000,SPI,MOSI: 0x02;  MISO: 0x00
3.650557720000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.650567480000000,SPI,MOSI: 0x00;  MISO: 0x00
3.650586400000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.650596160000000,SPI,MOSI: 0x24;  MISO: 0x00
3.650615040000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.650624800000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.650643720000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.650653480000000,SPI,MOSI: 0x04;  MISO: 0x00
3.650668720000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.650678720000000,SPI,MOSI: 0x38;  MISO: 0x00
3.650693240000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.650711400000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.650721160000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.650736160000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.650746200000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.650756200000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.650766200000000,SPI,MOSI: 0x90;  MISO: 0x00
3.650776200000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.650786200000000,SPI,MOSI: 0x75;  MISO: 0x00
3.652404000000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.652422120000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.652431880000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.652446920000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.652456920000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.652466920000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.652476920000000,SPI,MOSI: 0x90;  MISO: 0x00
3.652486920000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.652496920000000,SPI,MOSI: 0x75;  MISO: 0x00
3.668665480000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.668675240000000,SPI,MOSI: 0x00;  MISO: 0x00
3.668694160000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.668703920000000,SPI,MOSI: 0x01;  MISO: 0x00
3.668722800000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.668732560000000,SPI,MOSI: 0x02;  MISO: 0x00
3.668751480000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.668761240000000,SPI,MOSI: 0x00;  MISO: 0x00
3.668780120000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.668789880000000,SPI,MOSI: 0x24;  MISO: 0x00
3.668808800000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.668818560000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.668837440000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.668847240000000,SPI,MOSI: 0x04;  MISO: 0x00
3.668862520000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.668872520000000,SPI,MOSI: 0x10;  MISO: 0x00
3.668887040000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.668905160000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.668914920000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.668929960000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.668939960000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.668949960000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.668960000000000,SPI,MOSI: 0x90;  MISO: 0x00
3.668970000000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.668980040000000,SPI,MOSI: 0x75;  MISO: 0x00
3.670597600000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.670615720000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.670625480000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.670640480000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.670650480000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.670660520000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.670670520000000,SPI,MOSI: 0x90;  MISO: 0x00
3.670680520000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.670690520000000,SPI,MOSI: 0x75;  MISO: 0x00
3.686862800000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.686872560000000,SPI,MOSI: 0x00;  MISO: 0x00
3.686891440000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.686901200000000,SPI,MOSI: 0x01;  MISO: 0x00
3.686920120000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.686929880000000,SPI,MOSI: 0x02;  MISO: 0x00
3.686948760000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.686958520000000,SPI,MOSI: 0x00;  MISO: 0x00
3.686977400000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.686987120000000,SPI,MOSI: 0x24;  MISO: 0x00
3.687006040000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.687015760000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.687034680000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.687044440000000,SPI,MOSI: 0x04;  MISO: 0x00
3.687059680000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.687069680000000,SPI,MOSI: 0x13;  MISO: 0x00
3.687084200000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.687102360000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.687112120000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.687127120000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.687137160000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.687147160000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.687157160000000,SPI,MOSI: 0x90;  MISO: 0x00
3.687167160000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.687177200000000,SPI,MOSI: 0x75;  MISO: 0x00
3.688795280000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.688813400000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.688823160000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.688838160000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.688848160000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.688858200000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.688868200000000,SPI,MOSI: 0x90;  MISO: 0x00
3.688878200000000,SPI,MOSI: 0xFF;  MISO: 0x00
3.688888240000000,SPI,MOSI: 0x75;  MISO: 0x00
3.705065320000000,SPI,MOSI: 0x21;  MISO: 0x2E-WRITE_REGISTER-EN_AA
3.705075080000000,SPI,MOSI: 0x00;  MISO: 0x00
3.705093960000000,SPI,MOSI: 0x22;  MISO: 0x2E-WRITE_REGISTER-EN_RXADDR
3.705103760000000,SPI,MOSI: 0x01;  MISO: 0x00
3.705122640000000,SPI,MOSI: 0x23;  MISO: 0x2E-WRITE_REGISTER-SETUP_AW
3.705132400000000,SPI,MOSI: 0x02;  MISO: 0x00
3.705151320000000,SPI,MOSI: 0x24;  MISO: 0x2E-WRITE_REGISTER-SETUP_RETR
3.705161080000000,SPI,MOSI: 0x00;  MISO: 0x00
3.705179960000000,SPI,MOSI: 0x26;  MISO: 0x2E-WRITE_REGISTER-RF_SETUP
3.705189720000000,SPI,MOSI: 0x24;  MISO: 0x00
3.705208600000000,SPI,MOSI: 0x20;  MISO: 0x2E-WRITE_REGISTER-CONFIG
3.705218400000000,SPI,MOSI: 0x5E;  MISO: 0x00
3.705237280000000,SPI,MOSI: 0x31;  MISO: 0x2E-WRITE_REGISTER-RX_PW_P0
3.705247040000000,SPI,MOSI: 0x04;  MISO: 0x00
3.705262320000000,SPI,MOSI: 0x25;  MISO: 0x2E-WRITE_REGISTER-RF_CH
3.705272320000000,SPI,MOSI: 0x30;  MISO: 0x00
3.705286880000000,SPI,MOSI: 0xE1;  MISO: 0x2E-FLUSH_TX-
3.705305000000000,SPI,MOSI: 0x27;  MISO: 0x2E-WRITE_REGISTER-STATUS
3.705314760000000,SPI,MOSI: 0xF0;  MISO: 0x00
3.705329800000000,SPI,MOSI: 0xA0;  MISO: 0x0E-WRITE_TX_PAYLOAD-
3.705339800000000,SPI,MOSI: 0xF9;  MISO: 0x00
3.705349800000000,SPI,MOSI: 0xFD;  MISO: 0x00
3.705359840000000,SPI,MOSI: 0x90;  MISO: 0x00
